run,gpus,batch,seq,layout,arm,stage,all_gather_calls,expected_all_gather_calls,pre_attention_peak_allocated_increment_mib,pre_attention_retained_increment_mib,gpu_ms_mean,gpu_ms_median,gpu_ms_sample_std,gpu_ms_min,gpu_ms_max,wall_ms_mean,wall_ms_median,wall_ms_sample_std,wall_ms_min,wall_ms_max
9707226,8,2,4096,projection_view,packing_only,eager_pre_attention,1,1,272.0,128.0,1.0325617896185981,1.032311471303304,0.0005676432842304745,1.032089614868164,1.0333183924357097,1.03373029430966,1.033323733524109,0.0009300863927064524,1.0329970663102965,1.0354180665065844
9707226,8,2,4096,projection_view,packing_only,eager_pre_plus_attention,1,1,272.0,128.0,1.4667207294040256,1.4650197347005207,0.004480767982370229,1.464081064860026,1.4757205963134765,1.4677945556791707,1.4661397154365357,0.0044523908045542284,1.4650667338476826,1.4767492345223825
9707226,8,2,4096,projection_view,packing_only,graph_pre_plus_attention,1,1,272.0,128.0,1.4644280751546224,1.4647808074951172,0.0008563094871735625,1.4627498626708983,1.4651050567626953,1.4661524722921766,1.4662912173662335,0.000773089601990538,1.464733766624704,1.4668571335884433
9707226,8,2,4096,projection_view,head,eager_pre_attention,1,1,144.0,128.0,0.7370581309000651,0.7362730662027994,0.002178422777948457,0.735812250773112,0.7414442698160807,0.7380490000489064,0.7372370833763853,0.002189498592948494,0.7368003328641256,0.7424660337467989
9707226,8,2,4096,projection_view,head,eager_pre_plus_attention,1,1,144.0,128.0,1.1706254323323568,1.1705685297648112,0.001034797183451369,1.169100824991862,1.1720021565755208,1.1716537274575483,1.171625332790427,0.0010181287068255285,1.1701398315684248,1.1730043663798522
9707226,8,2,4096,projection_view,head,graph_pre_plus_attention,1,1,144.0,128.0,1.1687822129991319,1.1688959757486979,0.0006926757535995347,1.1675989786783854,1.169544474283854,1.1701610107492242,1.1702173156663775,0.00048819551047974227,1.1694026315429558,1.170722800695027
9707226,8,2,4096,projection_view,head_contiguous,eager_pre_attention,1,1,256.0,128.0,1.03813689549764,1.0380288124084474,0.0007476337560332955,1.0373461405436197,1.039359982808431,1.0391093560934275,1.038993100519292,0.0007434638583705851,1.038327265996486,1.040312434391429
9707226,8,2,4096,projection_view,head_contiguous,eager_pre_plus_attention,1,1,256.0,128.0,1.4733937793307834,1.4722389856974285,0.004122044823210635,1.4704639434814453,1.4816596984863282,1.4744808331468247,1.4732609173127762,0.004246547314239071,1.4714584336616099,1.4829941986439128
9707226,8,2,4096,projection_view,head_contiguous,graph_pre_plus_attention,1,1,256.0,128.0,1.4676366382175021,1.4674773534138996,0.0006637481426547842,1.4668800354003906,1.4687231699625651,1.4691807940835133,1.4690374994340043,0.00044002555369550067,1.468851399840787,1.470051733000825
9707226,8,2,16384,contiguous,baseline,eager_pre_attention,2,2,768.0,512.0,3.6174904293484156,3.617689514160156,0.0016894048343390337,3.614515177408854,3.6195668538411456,3.6184596942297906,3.618674716562964,0.0016650598184344717,3.6155102987928935,3.6205088001831123
9707226,8,2,16384,contiguous,baseline,eager_pre_plus_attention,2,2,768.0,512.0,8.93326212565104,8.934041341145834,0.007043192370176944,8.922043863932291,8.942592366536458,8.934453900049752,8.935036567466645,0.006791818954093165,8.923646200370664,8.94359519976812
9707226,8,2,16384,contiguous,baseline,graph_pre_plus_attention,2,2,768.0,512.0,8.922936842176648,8.923494466145833,0.004312691978000615,8.91658223470052,8.927641805013021,8.924689961066987,8.925437967021328,0.004653079198273041,8.917410400075218,8.929513000960773
9707226,8,2,16384,contiguous,layout_only,eager_pre_attention,2,2,544.0,512.0,2.6027576870388454,2.6021376291910805,0.0018375958179294904,2.6010281880696615,2.605704498291016,2.603838155240131,2.603081549750641,0.0017454191669631755,2.6022540657625846,2.6066585657342025
9707226,8,2,16384,contiguous,layout_only,eager_pre_plus_attention,2,2,544.0,512.0,7.905962710910373,7.903743998209635,0.004393569999122672,7.9028564453125,7.9137110392252605,7.906987600209606,7.9047548507029815,0.004462032347931784,7.903896865900606,7.914940766446914
9707226,8,2,16384,contiguous,layout_only,graph_pre_plus_attention,2,2,544.0,512.0,7.903988562689888,7.9029075622558596,0.004887099528966037,7.899853006998698,7.912311299641927,7.905341149954539,7.904289233071419,0.004698158540650249,7.901463100764279,7.913190498948097
9707226,8,2,16384,contiguous,packing_only,eager_pre_attention,1,1,1088.0,512.0,3.6124386681450735,3.6119721730550127,0.001399959940685775,3.6112383524576823,3.6151636759440104,3.6134328722255304,3.613004299889629,0.001405530900028099,3.612244901402543,3.6161762002545097
9707226,8,2,16384,contiguous,packing_only,eager_pre_plus_attention,1,1,1088.0,512.0,8.926423984103733,8.924995930989585,0.007578194204340761,8.917503865559896,8.940031941731771,8.927378471707925,8.925907482625917,0.007603486748281805,8.918400599698847,8.941041499686738
9707226,8,2,16384,contiguous,packing_only,graph_pre_plus_attention,1,1,1088.0,512.0,8.926014539930556,8.926481119791667,0.0031376635522617057,8.921633911132812,8.929143269856771,8.927335833302802,8.927849816973321,0.0031960911766506076,8.922462966681147,8.93017000053078
